playerID,Name,NumYears,debut,final,G,AB,R,H,Doubles,Triples,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,PA,TB,Avg,OBP,Slg,OPS,SBA,SB_Pct,P,C,1B,2B,3B,SS,OF,LF,CF,RF,PrimPos,ROY,MVP,TC,GG_C,GG_1B,GG_2B,GG_3B,GG_SS,GG_LF,GG_CF,GG_RF,GG_OF,GG_All_OF,GG_Total,WAR,indYear,votedBy,inducted
aaronha01,Hank Aaron,23,1954,1976,3298.0,12364.0,2174.0,3771.0,624.0,98.0,755.0,2297.0,240.0,73.0,1402.0,1383.0,300.0,32.0,21.0,121.0,328.0,13940.0,6856.0,0.30499838240051763,0.3739492779653711,0.5545131025558072,0.9284623805211782,313.0,0.7667731629392971,0,0,210,43,7,0,2760,315,308,2174,OF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,143.1,1982.0,BBWAA,1.0
abreubo01,Bobby Abreu,18,1996,2014,2425.0,8480.0,1453.0,2470.0,574.0,59.0,288.0,1363.0,400.0,128.0,1476.0,1840.0,115.0,33.0,7.0,85.0,165.0,10081.0,4026.0,0.29127358490566035,0.3949771689497717,0.47476415094339625,0.8697413198931679,528.0,0.7575757575757576,0,0,0,0,0,0,2138,142,21,1990,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,60.18,0.0,0,0.0
adairje01,Jerry Adair,13,1958,1970,1165.0,4019.0,378.0,1022.0,163.0,19.0,57.0,366.0,29.0,29.0,208.0,499.0,31.0,17.0,41.0,30.0,149.0,4315.0,1394.0,0.25429211246578753,0.29176415535797845,0.3468524508584225,0.6386166062164009,58.0,0.5,0,0,1,810,46,310,0,0,0,0,2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38,0.0,0,0.0
adamsbo03,Bobby Adams,14,1946,1959,1281.0,4019.0,591.0,1082.0,188.0,49.0,37.0,303.0,67.0,52.0,414.0,447.0,27.0,17.0,78.0,25.0,62.0,4553.0,1479.0,0.2692211993033093,0.3381005586592179,0.3680019905449117,0.7061025492041295,119.0,0.5630252100840336,0,0,12,399,652,0,3,0,0,3,3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.650000000000002,0.0,0,0.0
adamssp01,Sparky Adams,13,1922,1934,1424.0,5557.0,844.0,1588.0,249.0,48.0,9.0,394.0,154.0,109.0,453.0,223.0,40.0,28.0,136.0,42.0,99.0,6216.0,1960.0,0.2857657009177614,0.34029605263157897,0.3527082958430808,0.6930043484746597,263.0,0.5855513307984791,0,0,0,551,532,297,4,2,0,2,2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.63,0.0,0,0.0
adcocjo01,Joe Adcock,17,1950,1966,1959.0,6606.0,823.0,1832.0,295.0,35.0,336.0,1122.0,20.0,28.0,594.0,1059.0,78.0,17.0,52.0,53.0,223.0,7322.0,3205.0,0.2773236451710566,0.3360385144429161,0.48516500151377534,0.8212035159566915,48.0,0.4166666666666667,0,0,1501,0,0,0,310,312,0,0,1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.589999999999996,0.0,0,0.0
ageeto01,Tommie Agee,12,1962,1973,1129.0,3912.0,558.0,999.0,170.0,27.0,130.0,433.0,167.0,81.0,342.0,918.0,26.0,34.0,21.0,15.0,99.0,4324.0,1613.0,0.2553680981595092,0.31954450383453403,0.41232106339468305,0.7318655672292171,248.0,0.6733870967741935,0,0,0,0,0,0,1073,66,933,129,OF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,25.359999999999996,0.0,0,0.0
aguaylu01,Luis Aguayo,10,1980,1989,568.0,1104.0,142.0,260.0,43.0,10.0,37.0,109.0,7.0,5.0,94.0,220.0,12.0,20.0,14.0,12.0,27.0,1244.0,434.0,0.23550724637681159,0.3040650406504065,0.39311594202898553,0.697180982679392,12.0,0.5833333333333334,0,0,0,147,97,259,0,0,0,0,SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7099999999999995,0.0,0,0.0
ainsmed01,Eddie Ainsmith,15,1910,1924,1078.0,3048.0,299.0,707.0,108.0,54.0,22.0,317.0,86.0,45.0,263.0,393.0,38.0,12.0,99.0,27.0,66.0,3449.0,989.0,0.23195538057742782,0.29313432835820896,0.3244750656167979,0.6176093939750069,131.0,0.6564885496183206,1,993,2,0,0,0,0,0,0,0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.330000000000001,0.0,0,0.0
aldremi01,Mike Aldrete,10,1986,1996,930.0,2147.0,277.0,565.0,104.0,9.0,41.0,271.0,19.0,18.0,314.0,381.0,29.0,5.0,14.0,18.0,43.0,2498.0,810.0,0.2631578947368421,0.355877616747182,0.37727061015370283,0.7331482269008849,37.0,0.5135135135135135,1,0,286,0,0,0,409,278,24,135,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.740000000000002,0.0,0,0.0
alexama02,Manny Alexander,11,1992,2006,594.0,1271.0,166.0,293.0,50.0,12.0,15.0,115.0,37.0,10.0,86.0,276.0,7.0,7.0,19.0,4.0,17.0,1387.0,412.0,0.23052714398111723,0.2821637426900585,0.3241542092840283,0.6063179519740869,47.0,0.7872340425531915,1,0,1,190,131,205,6,4,0,2,SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2800000000000002,0.0,0,0.0
alfoned01,Edgardo Alfonzo,12,1995,2006,1506.0,5385.0,777.0,1532.0,282.0,18.0,146.0,744.0,53.0,17.0,596.0,617.0,22.0,41.0,31.0,55.0,110.0,6108.0,2288.0,0.28449396471680594,0.3569195326641435,0.42488393686165277,0.7818034695257963,70.0,0.7571428571428571,0,0,2,549,889,34,0,0,0,0,3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.759999999999998,0.0,0,0.0
alicelu01,Luis Alicea,13,1988,2002,1341.0,3971.0,551.0,1031.0,189.0,53.0,47.0,422.0,81.0,50.0,500.0,624.0,26.0,48.0,49.0,45.0,74.0,4613.0,1467.0,0.25963233442457817,0.3459684487291849,0.36942835557794007,0.715396804307125,131.0,0.6183206106870229,0,0,2,998,109,8,10,10,0,1,2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,0.0,0,0.0
allenbe01,Bernie Allen,12,1962,1973,1139.0,3404.0,357.0,815.0,140.0,21.0,73.0,352.0,13.0,16.0,370.0,424.0,52.0,8.0,24.0,17.0,60.0,3823.0,1216.0,0.23942420681551116,0.31403000789681496,0.3572267920094007,0.6712567999062157,29.0,0.4482758620689655,0,0,0,914,109,0,0,0,0,0,2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34,0.0,0,0.0
allendi01,Dick Allen,15,1963,1977,1749.0,6332.0,1099.0,1848.0,320.0,79.0,351.0,1119.0,133.0,52.0,894.0,1556.0,138.0,16.0,19.0,53.0,164.0,7314.0,3379.0,0.29185091598231205,0.378067169294037,0.5336386607706886,0.9117058300647256,185.0,0.7189189189189189,0,0,807,4,652,3,256,256,1,0,1B,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.760000000000005,0.0,0,0.0
allenet01,Ethan Allen,13,1926,1938,1281.0,4418.0,623.0,1325.0,255.0,45.0,47.0,501.0,84.0,55.0,223.0,310.0,28.0,14.0,110.0,39.0,84.0,4804.0,1811.0,0.29990946129470347,0.33276523221133364,0.40991398822996833,0.742679220441302,139.0,0.60431654676259,0,0,0,0,0,0,1123,301,757,107,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54,0.0,0,0.0
alleyge01,Gene Alley,11,1963,1973,1195.0,3927.0,442.0,999.0,140.0,44.0,55.0,342.0,63.0,30.0,300.0,622.0,62.0,27.0,56.0,22.0,95.0,4332.0,1392.0,0.25439266615737205,0.3101028999064546,0.3544690603514133,0.6645719602578679,93.0,0.6774193548387096,0,0,0,130,31,977,0,0,0,0,SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,24.159999999999997,0.0,0,0.0
allisbo01,Bob Allison,13,1958,1970,1541.0,5032.0,811.0,1281.0,216.0,53.0,256.0,796.0,84.0,50.0,795.0,1033.0,30.0,34.0,25.0,35.0,115.0,5921.0,2371.0,0.25457074721780604,0.3578697421981004,0.47118441971383146,0.8290541619119318,134.0,0.6268656716417911,0,0,145,0,0,0,1320,528,195,632,OF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.10999999999999,0.0,0,0.0
allisdo01,Doug Allison,10,1871,1883,318.0,1407.0,236.0,382.0,44.0,10.0,2.0,140.0,27.0,13.0,24.0,44.0,0.0,18.0,37.0,14.0,19.0,1500.0,452.0,0.27149964463397297,0.2898154477101845,0.3212508884150675,0.611066336125252,40.0,0.675,1,279,2,1,0,1,61,0,6,54,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8500000000000005,0.0,0,0.0
almonbi01,Bill Almon,15,1974,1988,1236.0,3330.0,390.0,846.0,138.0,25.0,36.0,296.0,128.0,60.0,250.0,636.0,24.0,6.0,44.0,29.0,53.0,3659.0,1142.0,0.25405405405405407,0.30484094052558786,0.3429429429429429,0.6477838834685308,188.0,0.6808510638297872,0,1,96,102,212,616,161,123,9,34,SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63,0.0,0,0.0
alomaro01,Roberto Alomar,17,1988,2004,2379.0,9073.0,1508.0,2724.0,504.0,80.0,210.0,1134.0,474.0,114.0,1032.0,1140.0,62.0,50.0,148.0,97.0,206.0,10400.0,4018.0,0.30023145596825745,0.37124463519313305,0.4428524192659539,0.814097054459087,588.0,0.8061224489795918,0,0,0,2320,0,5,0,0,0,0,2B,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,67.02,2011.0,BBWAA,1.0
alomasa01,Sandy Alomar,15,1964,1978,1481.0,4760.0,558.0,1168.0,126.0,19.0,13.0,282.0,227.0,80.0,302.0,482.0,17.0,3.0,77.0,18.0,58.0,5160.0,1371.0,0.2453781512605042,0.28978949439307494,0.2880252100840336,0.5778147044771085,307.0,0.739413680781759,0,0,14,1156,43,197,8,5,0,3,2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.52,0.0,0,0.0
alomasa02,Sandy Alomar,20,1988,2007,1377.0,4530.0,520.0,1236.0,249.0,10.0,112.0,588.0,25.0,24.0,212.0,499.0,15.0,41.0,48.0,34.0,132.0,4865.0,1841.0,0.2728476821192053,0.30911355615528335,0.406401766004415,0.7155153221596984,49.0,0.5102040816326531,0,1324,1,0,0,0,0,0,0,0,C,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.700000000000003,0.0,0,0.0
aloufe01,Felipe Alou,17,1958,1974,2082.0,7339.0,985.0,2101.0,359.0,49.0,206.0,852.0,107.0,67.0,423.0,706.0,67.0,57.0,33.0,56.0,135.0,7908.0,3176.0,0.2862787845755553,0.32774603174603173,0.4327565063360131,0.7605025380820448,174.0,0.6149425287356322,0,0,468,0,5,2,1531,437,488,737,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.27,0.0,0,0.0
alouje01,Jesus Alou,15,1963,1979,1380.0,4345.0,448.0,1216.0,170.0,26.0,32.0,377.0,31.0,46.0,138.0,267.0,32.0,30.0,44.0,20.0,143.0,4577.0,1534.0,0.2798619102416571,0.3053165673946614,0.3530494821634062,0.6583660495580677,77.0,0.4025974025974026,0,0,1,0,0,0,1050,441,5,670,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7899999999999996,0.0,0,0.0
alouma01,Matty Alou,15,1960,1974,1667.0,5789.0,780.0,1777.0,236.0,50.0,31.0,427.0,156.0,80.0,311.0,377.0,38.0,36.0,55.0,29.0,101.0,6220.0,2206.0,0.30696147866643636,0.3445255474452555,0.381067541889791,0.7255930893350464,236.0,0.6610169491525424,1,0,168,0,0,0,1312,198,845,304,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.03,0.0,0,0.0
aloumo01,Moises Alou,17,1990,2008,1942.0,7037.0,1109.0,2134.0,421.0,39.0,332.0,1287.0,106.0,37.0,737.0,894.0,91.0,48.0,9.0,82.0,195.0,7913.0,3629.0,0.30325422765382976,0.36930668016194335,0.5157027142248117,0.8850093943867551,143.0,0.7412587412587412,0,0,0,0,0,0,1864,1242,100,603,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.879999999999995,0.0,0,0.0
amalfjo01,Joey Amalfitano,10,1954,1967,643.0,1715.0,248.0,418.0,67.0,19.0,9.0,123.0,19.0,26.0,185.0,224.0,9.0,12.0,17.0,8.0,37.0,1937.0,550.0,0.24373177842565596,0.3203125,0.3206997084548105,0.6410122084548104,45.0,0.4222222222222222,0,0,1,398,90,15,1,3,0,0,2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0,0.0
amarari01,Rich Amaral,10,1991,2000,727.0,1788.0,305.0,493.0,82.0,10.0,11.0,159.0,112.0,39.0,176.0,277.0,1.0,16.0,29.0,13.0,37.0,2022.0,628.0,0.2757270693512304,0.3437029603612644,0.3512304250559284,0.6949333854171929,151.0,0.7417218543046358,0,0,42,164,42,41,356,232,101,52,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09,0.0,0,0.0
amaroru01,Ruben Amaro,11,1958,1969,940.0,2155.0,211.0,505.0,75.0,13.0,8.0,156.0,11.0,14.0,227.0,280.0,24.0,10.0,47.0,12.0,53.0,2451.0,630.0,0.23433874709976799,0.3086522462562396,0.2923433874709977,0.6009956337272373,25.0,0.44,0,0,169,20,53,705,1,1,0,0,SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.27,0.0,0,0.0
anderbr01,Brady Anderson,15,1988,2002,1834.0,6499.0,1062.0,1661.0,338.0,67.0,210.0,761.0,315.0,100.0,960.0,1190.0,59.0,154.0,74.0,50.0,65.0,7737.0,2763.0,0.2555777811971072,0.3621297142111445,0.4251423295891676,0.787272043800312,415.0,0.7590361445783133,0,0,0,0,0,0,1691,688,927,139,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.97,0.0,0,0.0
anderda02,Dave Anderson,10,1983,1992,873.0,2026.0,244.0,490.0,73.0,12.0,19.0,143.0,49.0,30.0,206.0,331.0,17.0,5.0,37.0,13.0,49.0,2287.0,644.0,0.2418558736426456,0.31155555555555553,0.31786771964461996,0.6294232752001755,79.0,0.620253164556962,0,0,19,49,218,502,0,0,0,0,SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0,0.0
anderga01,Garret Anderson,17,1994,2010,2228.0,8640.0,1084.0,2529.0,522.0,36.0,287.0,1365.0,80.0,47.0,429.0,1224.0,104.0,8.0,13.0,87.0,197.0,9177.0,3984.0,0.29270833333333335,0.3236577913574858,0.46111111111111114,0.7847689024685969,127.0,0.6299212598425197,0,0,0,0,0,0,1913,1387,404,162,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.690000000000005,0.0,0,0.0
anderjo01,John Anderson,14,1894,1908,1636.0,6345.0,871.0,1843.0,328.0,124.0,50.0,978.0,338.0,120.0,310.0,356.0,53.0,53.0,65.0,88.0,131.0,6861.0,2569.0,0.2904649330181245,0.32460270747498526,0.4048857368006304,0.7294884442756157,458.0,0.7379912663755459,0,0,599,0,1,0,1010,560,229,219,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.790000000000003,0.0,0,0.0
anderma02,Marlon Anderson,12,1998,2009,1151.0,3204.0,392.0,849.0,174.0,20.0,63.0,371.0,71.0,24.0,227.0,471.0,28.0,15.0,31.0,31.0,60.0,3508.0,1252.0,0.2649812734082397,0.3137762438884095,0.39076154806491886,0.7045377919533284,95.0,0.7473684210526316,0,0,36,680,0,0,135,92,10,37,2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1499999999999995,0.0,0,0.0
ankieri01,Rick Ankiel,11,1999,2013,653.0,1921.0,260.0,462.0,101.0,10.0,76.0,251.0,21.0,12.0,162.0,555.0,13.0,12.0,8.0,12.0,31.0,2115.0,811.0,0.2404997397188964,0.30185097294731844,0.4221759500260281,0.7240269229733465,33.0,0.6363636363636364,51,0,0,0,0,0,536,44,431,90,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.900000000000001,0.0,0,0.0
ansonca01,Cap Anson,27,1871,1897,2524.0,10281.0,1999.0,3435.0,582.0,142.0,97.0,2075.0,437.0,190.0,984.0,330.0,95.0,91.0,269.0,185.0,204.0,11810.0,4592.0,0.3341114677560549,0.39078069491378564,0.44664915864215543,0.837429853555941,627.0,0.696969696969697,3,105,2152,18,220,9,86,46,8,32,1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.39999999999998,1939.0,Old Timers,1.0
aparilu01,Luis Aparicio,18,1956,1973,2601.0,10230.0,1335.0,2677.0,394.0,92.0,83.0,791.0,506.0,136.0,736.0,742.0,22.0,27.0,161.0,76.0,184.0,11230.0,3504.0,0.2616813294232649,0.3107778480440871,0.34252199413489737,0.6532998421789844,642.0,0.7881619937694704,0,0,0,0,0,2583,0,0,0,0,SS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,55.87999999999999,1984.0,BBWAA,1.0
applilu01,Luke Appling,20,1930,1950,2422.0,8856.0,1319.0,2749.0,440.0,102.0,45.0,1116.0,179.0,108.0,1302.0,528.0,120.0,11.0,74.0,106.0,217.0,10349.0,3528.0,0.31041102077687444,0.3953284671532847,0.3983739837398374,0.7937024508931221,287.0,0.6236933797909407,0,0,13,40,88,2218,0,0,0,0,SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.11,1964.0,Run Off,1.0
archeji01,Jimmy Archer,12,1904,1918,847.0,2646.0,246.0,660.0,106.0,34.0,16.0,296.0,36.0,30.0,124.0,283.0,18.0,19.0,93.0,26.0,66.0,2908.0,882.0,0.2494331065759637,0.28525754884547067,0.3333333333333333,0.618590882178804,66.0,0.5454545454545454,0,736,64,2,1,0,1,1,0,0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,0.0,0,0.0
ariasal01,Alex Arias,11,1992,2002,775.0,1773.0,203.0,470.0,84.0,6.0,18.0,196.0,10.0,5.0,181.0,211.0,14.0,23.0,17.0,16.0,47.0,2010.0,620.0,0.2650874224478285,0.3381836427496237,0.3496897913141568,0.6878734340637804,15.0,0.6666666666666666,0,0,18,53,193,321,0,0,0,0,SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9000000000000001,0.0,0,0.0
armasto01,Tony Armas,14,1976,1989,1432.0,5164.0,614.0,1302.0,204.0,39.0,251.0,815.0,18.0,20.0,260.0,1201.0,37.0,15.0,11.0,52.0,149.0,5502.0,2337.0,0.25213013168086756,0.28719723183391005,0.4525561580170411,0.7397533898509512,38.0,0.47368421052631576,0,0,2,0,0,1,1306,123,618,623,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.850000000000001,0.0,0,0.0
ashburi01,Richie Ashburn,15,1948,1962,2189.0,8365.0,1322.0,2574.0,317.0,109.0,29.0,586.0,234.0,120.0,1198.0,571.0,65.0,43.0,112.0,37.0,83.0,9755.0,3196.0,0.3077106993424985,0.3956237685367624,0.382068141063957,0.7776919096007193,354.0,0.6610169491525424,0,0,0,2,0,0,2104,96,1982,47,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.37,1995.0,Veterans,1.0
ashbyal01,Alan Ashby,17,1973,1989,1370.0,4123.0,397.0,1010.0,183.0,13.0,90.0,513.0,7.0,10.0,461.0,622.0,66.0,11.0,55.0,41.0,125.0,4691.0,1489.0,0.24496725685180692,0.319672131147541,0.3611447974775649,0.6808169286251059,17.0,0.4117647058823529,0,1299,4,0,2,0,0,0,0,0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.09,0.0,0,0.0
asprobo01,Bob Aspromonte,13,1956,1971,1324.0,4369.0,386.0,1103.0,135.0,26.0,60.0,457.0,19.0,24.0,333.0,459.0,52.0,29.0,36.0,32.0,131.0,4799.0,1470.0,0.2524605172808423,0.30757925677094267,0.3364614328221561,0.6440406895930988,43.0,0.4418604651162791,0,0,11,5,1094,59,61,60,0,2,3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1400000000000006,0.0,0,0.0
astrojo01,Joe Astroth,10,1945,1956,544.0,1579.0,163.0,401.0,51.0,10.0,13.0,156.0,6.0,6.0,177.0,124.0,20.0,14.0,20.0,10.0,60.0,1800.0,511.0,0.2539582013932869,0.3325842696629214,0.3236225459151362,0.6562068155780576,12.0,0.5,0,511,0,0,0,0,0,0,0,0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000000000000001,0.0,0,0.0
auerbri01,Rick Auerbach,11,1971,1981,624.0,1407.0,167.0,309.0,56.0,5.0,9.0,86.0,36.0,21.0,127.0,198.0,10.0,6.0,22.0,5.0,36.0,1567.0,402.0,0.21961620469083157,0.286084142394822,0.2857142857142857,0.5717984281091077,57.0,0.631578947368421,0,0,0,57,36,440,0,0,0,0,SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9299999999999999,0.0,0,0.0
aurilri01,Rich Aurilia,15,1995,2009,1652.0,5721.0,745.0,1576.0,301.0,22.0,186.0,756.0,23.0,18.0,450.0,861.0,22.0,24.0,36.0,47.0,140.0,6278.0,2479.0,0.27547631532948785,0.3284203780839475,0.43331585387170074,0.7617362319556482,41.0,0.5609756097560976,0,0,207,106,197,1095,0,0,0,0,SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.189999999999998,0.0,0,0.0
ausmubr01,Brad Ausmus,18,1993,2010,1971.0,6279.0,718.0,1579.0,270.0,34.0,80.0,607.0,102.0,53.0,634.0,1034.0,69.0,69.0,82.0,37.0,201.0,7101.0,2157.0,0.25147316451664276,0.325117538110842,0.3435260391782131,0.6686435772890551,155.0,0.6580645161290323,0,1938,11,6,4,1,0,0,0,0,C,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.54,0.0,0,0.0
austiji01,Jimmy Austin,18,1909,1929,1580.0,5388.0,661.0,1328.0,174.0,76.0,13.0,390.0,244.0,137.0,592.0,581.0,47.0,44.0,278.0,36.0,80.0,6338.0,1693.0,0.24647364513734224,0.3240924092409241,0.3142167780252413,0.6383091872661654,381.0,0.6404199475065617,0,1,0,9,1431,100,0,0,0,0,3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.779999999999994,0.0,0,0.0
averiea01,Earl Averill,13,1929,1941,1668.0,6353.0,1224.0,2019.0,401.0,128.0,238.0,1164.0,70.0,57.0,774.0,518.0,101.0,33.0,55.0,84.0,137.0,7299.0,3390.0,0.3178026129387691,0.3901159580342352,0.5336061703132379,0.923722128347473,127.0,0.5511811023622047,0,0,0,0,0,0,1589,83,1476,31,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.08,1975.0,Veterans,1.0
avilabo01,Bobby Avila,11,1949,1959,1300.0,4620.0,725.0,1296.0,185.0,35.0,80.0,467.0,78.0,52.0,561.0,399.0,23.0,14.0,134.0,30.0,121.0,5359.0,1791.0,0.2805194805194805,0.3580861244019139,0.38766233766233765,0.7457484620642516,130.0,0.6,0,0,0,1168,50,9,10,1,0,9,2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.419999999999998,0.0,0,0.0
ayalabe01,Benny Ayala,10,1974,1985,425.0,865.0,114.0,217.0,42.0,1.0,38.0,145.0,2.0,4.0,71.0,136.0,7.0,2.0,1.0,12.0,22.0,951.0,375.0,0.2508670520231214,0.30526315789473685,0.43352601156069365,0.7387891694554305,6.0,0.3333333333333333,0,0,3,0,0,0,157,139,0,17,OF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0100000000000002,0.0,0,0.0
azcuejo01,Joe Azcue,11,1960,1972,909.0,2828.0,201.0,712.0,94.0,9.0,50.0,304.0,5.0,12.0,207.0,344.0,45.0,17.0,11.0,32.0,87.0,3095.0,974.0,0.25176803394625175,0.3035019455252918,0.3444130127298444,0.6479149582551362,17.0,0.29411764705882354,0,868,0,0,0,0,0,0,0,0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.579999999999998,0.0,0,0.0
backmwa01,Wally Backman,14,1980,1993,1102.0,3245.0,482.0,893.0,138.0,19.0,10.0,240.0,117.0,52.0,371.0,480.0,9.0,5.0,68.0,19.0,55.0,3708.0,1099.0,0.27519260400616335,0.3486263736263736,0.3386748844375963,0.6873012580639699,169.0,0.6923076923076923,0,0,0,826,111,18,0,0,0,0,2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.14,0.0,0,0.0
